CustomerID,Gender,Age,SeniorCitizen,MaritalStatus,Dependents,Tenure,ContractType,InternetService,PhoneService,StreamingTV,StreamingMovies,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,MonthlyCharges,TotalCharges,PaymentMethod,PaperlessBilling,NumberOfComplaints,CustomerSatisfactionScore,SupportTickets,LastInteractionDate,ReferralStatus,CustomerLifetimeValue,Churn,MonthlyCharges_Outlier,Tenure_Outlier,CustomerLifetimeValue_Outlier
CUST-106686,Female,55,0,Single,No,58,Month-to-Month,DSL,Yes,No,No,No,No,No,Yes,70.61,3862.24,Bank Transfer (Auto),No,0,2,0,2025-06-09,Yes,6294.61,No,0,0,0
CUST-106687,Female,72,1,Married,Yes,12,Month-to-Month,DSL,Yes,No,Yes,No,No,No,Yes,76.36,868.82,Credit Card (Auto),Yes,0,4,0,2025-09-17,Yes,3078.12,No,0,0,0
CUST-106688,Female,43,0,Married,No,17,Month-to-Month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,96.76,1575.41,Electronic Check,Yes,0,4,2,2026-01-29,No,3090.46,Yes,0,0,0
CUST-106689,Male,40,0,Divorced,No,4,Month-to-Month,DSL,No,No,No,Yes,No,No,No,66.22,252.45,Mailed Check,Yes,0,3,0,2025-08-30,No,1031.18,Yes,0,0,0
CUST-106690,Male,44,0,Single,No,49,One Year,Fiber Optic,Yes,Yes,No,No,No,No,No,90.18,4496.19,Mailed Check,Yes,1,4,2,2026-06-18,Yes,8359.41,No,0,0,0
CUST-106691,Male,31,0,Married,No,9,Month-to-Month,Fiber Optic,Yes,Yes,Yes,No,No,No,No,99.53,891.46,Credit Card (Auto),Yes,1,2,3,2026-02-07,No,3414.84,Yes,0,0,0
CUST-106692,Female,51,0,Single,No,34,Two Year,DSL,Yes,Yes,Yes,Yes,No,No,No,88.44,2981.73,Credit Card (Auto),No,2,3,2,2025-06-30,Yes,4188.46,No,0,0,0
CUST-106693,Female,47,0,Divorced,No,10,Month-to-Month,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,101.34,997.13,Credit Card (Auto),No,0,3,4,2026-05-20,No,2855.81,Yes,0,0,0
CUST-106694,Male,35,0,Married,Yes,2,Month-to-Month,DSL,Yes,No,Yes,No,No,No,No,67.96,137.96,Bank Transfer (Auto),Yes,0,2,0,2026-03-17,No,905.51,No,0,0,0
CUST-106695,Male,53,0,Single,No,42,Month-to-Month,DSL,Yes,No,No,No,No,Yes,Yes,75.04,3085.52,Credit Card (Auto),Yes,0,3,2,2025-08-29,No,3868.75,No,0,0,0
CUST-106696,Male,41,0,Married,No,19,One Year,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,111.72,2079.81,Credit Card (Auto),No,0,4,3,2026-01-02,No,3136.99,No,0,0,0
CUST-106697,Male,27,0,Married,Yes,31,Two Year,Fiber Optic,Yes,Yes,No,No,No,No,Yes,95.38,2782.74,Bank Transfer (Auto),No,0,4,2,2025-06-26,No,4957.2,No,0,0,0
CUST-106698,Female,45,0,Married,No,33,Month-to-Month,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,23.11,764.92,Electronic Check,No,0,4,1,2026-04-12,No,1333.33,No,0,0,0
CUST-106699,Female,44,0,Single,No,30,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,21.36,642.06,Electronic Check,No,1,3,1,2025-05-29,No,661.45,No,0,0,0
CUST-106700,Male,54,0,Married,No,12,Month-to-Month,DSL,Yes,Yes,No,Yes,No,No,No,78.11,881.13,Electronic Check,No,0,3,2,2026-04-14,No,2337.03,Yes,0,0,0
CUST-106701,Female,52,0,Divorced,Yes,52,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,23.05,1177.34,Credit Card (Auto),Yes,1,3,7,2025-06-28,No,1523.29,No,0,0,0
CUST-106702,Female,39,0,Single,No,31,Month-to-Month,Fiber Optic,Yes,No,Yes,No,Yes,No,Yes,107.55,3327.03,Bank Transfer (Auto),Yes,2,4,3,2025-08-13,No,5527.95,Yes,0,0,0
CUST-106703,Male,34,0,Single,No,72,Month-to-Month,Fiber Optic,Yes,Yes,No,No,No,Yes,No,100.16,6870.65,Electronic Check,No,0,3,3,2025-07-12,Yes,8829.64,Yes,0,0,0
CUST-106704,Male,41,0,Divorced,No,31,Two Year,Fiber Optic,Yes,No,Yes,Yes,Yes,No,No,103.48,3243.29,Electronic Check,No,0,5,3,2026-01-21,No,5299.57,No,0,0,0
CUST-106705,Male,46,0,Married,Yes,18,One Year,Fiber Optic,Yes,No,No,No,Yes,Yes,No,92.86,1620.81,Electronic Check,Yes,0,3,1,2025-12-17,Yes,2451.72,No,0,0,0
CUST-106706,Male,47,0,Married,Yes,29,Two Year,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,21.19,616.83,Electronic Check,Yes,0,4,1,2025-08-03,Yes,1360.1,No,0,0,0
CUST-106707,Female,45,0,Divorced,No,39,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,25.28,971.37,Credit Card (Auto),No,0,3,2,2025-10-24,No,1671.73,No,0,0,0
CUST-106708,Female,39,0,Single,No,51,One Year,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,111.62,5608.6,Electronic Check,Yes,1,3,1,2025-11-11,No,7507.85,No,0,0,0
CUST-106709,Male,54,0,Divorced,Yes,18,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,26.53,459.96,Mailed Check,Yes,0,4,0,2026-03-18,Yes,868.41,No,0,0,0
CUST-106710,Male,31,0,Married,No,43,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,30.03,1265.87,Bank Transfer (Auto),Yes,0,2,0,2025-08-08,No,1391.79,No,0,0,0
CUST-106711,Female,75,1,Single,No,72,Month-to-Month,Fiber Optic,No,No,No,No,No,No,No,74.04,5417.33,Bank Transfer (Auto),Yes,0,3,1,2025-12-24,Yes,7559.54,No,0,0,0
CUST-106712,Male,51,0,Widowed,No,3,Month-to-Month,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,109.21,314.61,Mailed Check,No,1,4,2,2026-05-05,No,1673.62,Yes,0,0,0
CUST-106713,Female,25,0,Married,No,72,Month-to-Month,Fiber Optic,Yes,No,Yes,No,No,No,No,99.18,7192.31,Mailed Check,Yes,1,2,1,2025-08-24,No,8836.87,Yes,0,0,0
CUST-106714,Female,43,0,Single,No,23,Month-to-Month,Fiber Optic,No,No,No,Yes,No,Yes,No,87.84,1964.75,Credit Card (Auto),Yes,0,4,5,2025-10-23,No,3140.74,Yes,0,0,0
CUST-106715,Female,51,0,Divorced,No,20,One Year,DSL,Yes,No,Yes,Yes,Yes,Yes,No,95.94,1929.43,Bank Transfer (Auto),Yes,1,3,1,2026-06-20,Yes,3202.82,No,0,0,0
CUST-106716,Female,36,0,Divorced,No,39,Month-to-Month,DSL,Yes,Yes,No,No,No,Yes,No,81.16,3170.0,Mailed Check,Yes,1,3,1,2026-02-18,No,4328.32,No,0,0,0
CUST-106717,Female,20,0,Divorced,No,48,Month-to-Month,Fiber Optic,Yes,No,Yes,No,No,No,No,92.93,4478.51,Credit Card (Auto),No,0,3,4,2026-03-08,No,5303.87,Yes,0,0,0
CUST-106718,Female,26,0,Single,No,26,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.24,629.92,Bank Transfer (Auto),Yes,1,3,2,2026-04-12,Yes,1240.18,No,0,0,0
CUST-106719,Male,48,0,Single,Yes,5,Month-to-Month,DSL,Yes,No,Yes,Yes,No,No,Yes,85.89,420.05,Electronic Check,No,0,4,0,2025-08-10,Yes,1699.69,Yes,0,0,0
CUST-106720,Male,18,0,Married,No,1,Month-to-Month,DSL,No,No,No,No,Yes,Yes,No,73.57,74.06,Electronic Check,No,0,4,1,2026-01-31,No,1298.59,Yes,0,0,0
CUST-106721,Male,20,0,Divorced,No,51,Month-to-Month,Fiber Optic,Yes,Yes,No,No,No,No,No,91.58,4489.05,Bank Transfer (Auto),Yes,1,3,3,2025-06-18,No,7144.77,No,0,0,0
CUST-106722,Male,48,0,Single,Yes,52,Two Year,DSL,Yes,Yes,No,Yes,No,Yes,No,88.09,4615.46,Mailed Check,Yes,0,3,0,2025-12-31,No,5641.3,No,0,0,0
CUST-106723,Male,37,0,Married,No,18,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,31.05,529.38,Credit Card (Auto),Yes,0,4,0,2025-07-01,No,1112.82,No,0,0,0
CUST-106724,Male,31,0,Single,No,72,Two Year,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,102.71,7526.59,Credit Card (Auto),Yes,1,5,1,2025-09-04,Yes,9595.24,Yes,0,0,0
CUST-106725,Male,34,0,Married,Yes,52,Month-to-Month,Fiber Optic,Yes,Yes,No,No,No,No,No,100.25,5033.32,Bank Transfer (Auto),Yes,0,4,2,2026-05-07,Yes,6864.11,Yes,0,0,0
CUST-106726,Male,20,0,Married,Yes,39,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,27.53,1069.66,Bank Transfer (Auto),Yes,0,4,0,2025-10-06,No,1538.94,No,0,0,0
CUST-106727,Male,47,0,Single,Yes,18,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,29.46,538.34,Credit Card (Auto),No,0,4,0,2025-11-24,No,986.16,No,0,0,0
CUST-106728,Female,29,0,Married,Yes,44,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,27.41,1168.44,Bank Transfer (Auto),Yes,0,4,0,2025-09-16,No,1124.74,No,0,0,0
CUST-106729,Female,33,0,Married,No,51,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,21.45,1108.42,Credit Card (Auto),Yes,1,2,1,2026-01-24,No,1435.93,No,0,0,0
CUST-106730,Female,45,0,Married,No,72,Two Year,Fiber Optic,Yes,Yes,No,No,No,Yes,No,97.09,7037.48,Credit Card (Auto),No,0,4,0,2025-11-22,No,8476.04,Yes,0,0,0
CUST-106731,Female,37,0,Divorced,No,10,Month-to-Month,Fiber Optic,Yes,Yes,No,Yes,No,No,No,102.38,986.45,Mailed Check,No,0,3,3,2025-11-08,Yes,2829.36,Yes,0,0,0
CUST-106732,Female,31,0,Single,No,25,Month-to-Month,Fiber Optic,Yes,No,Yes,No,No,No,No,99.04,2328.39,Electronic Check,Yes,1,2,4,2026-01-03,No,3707.12,Yes,0,0,0
CUST-106733,Female,18,0,Single,No,11,Month-to-Month,Fiber Optic,Yes,No,No,Yes,Yes,No,No,94.4,1045.07,Mailed Check,Yes,0,3,4,2026-04-25,Yes,2711.92,Yes,0,0,0
CUST-106734,Male,46,0,Married,No,17,Month-to-Month,Fiber Optic,No,No,No,Yes,No,No,No,82.54,1398.58,Bank Transfer (Auto),No,1,3,1,2025-06-10,No,3579.92,Yes,0,0,0
CUST-106735,Female,42,0,Married,No,42,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,32.1,1272.57,Electronic Check,Yes,0,4,1,2025-07-26,Yes,1619.15,Yes,0,0,0
CUST-106736,Male,33,0,Single,No,35,Two Year,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,104.83,3463.37,Mailed Check,Yes,0,4,1,2025-07-25,No,5021.35,No,0,0,0
CUST-106737,Female,26,0,Widowed,No,18,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,30.42,515.48,Mailed Check,No,1,3,1,2026-03-03,No,950.68,No,0,0,0
CUST-106738,Female,41,0,Single,Yes,30,Month-to-Month,Fiber Optic,Yes,Yes,No,No,Yes,No,No,99.4,3001.74,Electronic Check,Yes,1,4,5,2025-07-26,No,5383.21,No,0,0,0
CUST-106739,Male,47,0,Single,No,32,Month-to-Month,DSL,Yes,No,Yes,No,No,Yes,No,79.33,2390.5,Bank Transfer (Auto),No,1,4,2,2026-02-01,No,3195.81,No,0,0,0
CUST-106740,Female,42,0,Divorced,No,3,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,127.75,380.6,Mailed Check,Yes,4,1,4,2026-02-08,Yes,3008.64,Yes,0,0,0
CUST-106741,Male,63,0,Divorced,No,44,One Year,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,107.84,4496.37,Credit Card (Auto),No,0,3,2,2025-06-15,No,6174.08,No,0,0,0
CUST-106742,Male,50,0,Married,No,10,Month-to-Month,Fiber Optic,Yes,No,No,No,No,No,No,89.12,891.17,Electronic Check,Yes,2,3,2,2026-04-03,No,2583.93,Yes,0,0,0
CUST-106743,Male,39,0,Single,No,33,One Year,DSL,Yes,Yes,Yes,No,No,No,Yes,89.51,2831.13,Bank Transfer (Auto),Yes,0,3,2,2025-09-11,No,4663.83,No,0,0,0
CUST-106744,Male,51,0,Single,No,6,Month-to-Month,DSL,Yes,Yes,Yes,No,No,Yes,No,93.4,545.71,Bank Transfer (Auto),Yes,1,3,3,2025-10-19,No,2876.46,No,0,0,0
CUST-106745,Male,41,0,Single,No,5,Month-to-Month,Fiber Optic,No,No,No,No,No,Yes,Yes,91.1,460.33,Credit Card (Auto),No,3,2,4,2025-12-11,No,2694.96,No,0,0,0
CUST-106746,Female,41,0,Married,No,21,Month-to-Month,DSL,Yes,No,Yes,No,Yes,No,Yes,80.56,1593.91,Mailed Check,No,0,3,1,2026-06-03,Yes,2859.19,No,0,0,0
CUST-106747,Female,59,0,Married,Yes,70,Month-to-Month,DSL,No,No,No,Yes,No,No,No,65.01,4321.56,Electronic Check,Yes,1,4,2,2026-02-19,No,5698.93,No,0,0,0
CUST-106748,Male,28,0,Married,Yes,56,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,27.85,1496.08,Electronic Check,Yes,1,3,1,2025-10-15,No,2083.64,No,0,0,0
CUST-106749,Female,41,0,Married,Yes,22,One Year,Fiber Optic,Yes,No,No,Yes,No,No,Yes,98.82,2055.02,Bank Transfer (Auto),No,0,4,2,2026-05-02,No,2682.39,No,0,0,0
CUST-106750,Male,57,0,Married,No,12,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,30.47,364.93,Mailed Check,Yes,0,4,2,2026-03-12,No,1254.75,No,0,0,0
CUST-106751,Male,45,0,Single,No,12,Month-to-Month,Fiber Optic,Yes,Yes,Yes,No,No,No,No,108.28,1273.84,Electronic Check,Yes,1,3,5,2026-06-15,No,3055.88,Yes,0,0,0
CUST-106752,Female,35,0,Single,No,17,One Year,Fiber Optic,Yes,No,Yes,No,No,No,No,89.12,1504.32,Mailed Check,Yes,0,3,3,2026-04-02,No,3328.92,No,0,0,0
CUST-106753,Female,18,0,Divorced,No,10,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,29.44,290.76,Electronic Check,No,2,2,4,2026-04-06,No,902.4,Yes,0,0,0
CUST-106754,Male,18,0,Single,No,17,Month-to-Month,Fiber Optic,No,No,Yes,Yes,No,No,No,91.9,1499.0,Bank Transfer (Auto),Yes,0,5,4,2025-06-27,No,4772.47,Yes,0,0,0
CUST-106755,Male,70,1,Single,No,44,One Year,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,109.39,4878.72,Bank Transfer (Auto),No,2,4,3,2026-06-19,Yes,8090.62,No,0,0,0
CUST-106756,Female,45,0,Single,No,12,Month-to-Month,DSL,Yes,Yes,No,No,No,No,No,64.2,745.56,Electronic Check,No,2,3,2,2026-06-08,Yes,1835.56,No,0,0,0
CUST-106757,Female,32,0,Married,Yes,72,Two Year,DSL,Yes,Yes,Yes,No,No,No,Yes,90.34,6358.3,Mailed Check,Yes,0,4,0,2026-05-08,No,7416.64,No,0,0,0
CUST-106758,Male,45,0,Married,Yes,54,Two Year,DSL,Yes,Yes,No,Yes,Yes,No,Yes,91.42,4759.03,Electronic Check,Yes,0,2,1,2026-04-01,No,5515.6,No,0,0,0
CUST-106759,Male,27,0,Married,Yes,8,Month-to-Month,DSL,Yes,No,No,No,No,No,No,66.18,504.19,Credit Card (Auto),Yes,0,2,5,2026-01-04,No,1397.28,No,0,0,0
CUST-106760,Male,36,0,Married,No,72,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,28.33,2000.88,Electronic Check,Yes,0,3,2,2025-05-31,No,2852.07,No,0,0,0
CUST-106761,Female,27,0,Married,Yes,14,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.07,318.98,Mailed Check,Yes,0,3,2,2025-11-22,No,594.61,No,0,0,0
CUST-106762,Female,21,0,Single,No,22,One Year,DSL,Yes,Yes,No,Yes,No,Yes,No,76.65,1686.71,Bank Transfer (Auto),Yes,0,4,0,2026-01-02,No,3787.02,No,0,0,0
CUST-106763,Female,18,0,Divorced,No,9,Month-to-Month,DSL,Yes,Yes,No,No,No,No,No,75.52,659.95,Mailed Check,Yes,0,3,0,2025-09-10,No,2202.08,Yes,0,0,0
CUST-106764,Male,18,0,Widowed,No,38,Two Year,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,108.41,4155.6,Credit Card (Auto),No,0,4,2,2025-09-29,No,4645.94,No,0,0,0
CUST-106765,Female,55,0,Married,No,72,One Year,DSL,Yes,No,Yes,No,No,No,No,72.2,4892.95,Bank Transfer (Auto),No,0,3,0,2025-07-29,No,6351.67,No,0,0,0
CUST-106766,Female,27,0,Single,Yes,37,Month-to-Month,Fiber Optic,Yes,No,No,No,No,No,No,85.22,3102.78,Electronic Check,No,1,3,2,2025-06-21,No,4444.82,Yes,0,0,0
CUST-106767,Male,48,0,Married,No,26,Month-to-Month,DSL,Yes,No,No,No,No,No,No,66.02,1702.06,Bank Transfer (Auto),No,0,4,1,2026-04-19,No,2617.47,No,0,0,0
CUST-106768,Female,54,0,Single,No,3,Month-to-Month,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,100.77,291.21,Electronic Check,No,1,4,6,2026-03-30,Yes,2853.58,Yes,0,0,0
CUST-106769,Male,41,0,Single,No,7,Month-to-Month,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.62,130.49,Mailed Check,Yes,2,4,2,2025-09-15,No,758.38,No,0,0,0
CUST-106770,Male,36,0,Divorced,No,45,Two Year,Fiber Optic,Yes,No,No,Yes,No,No,No,95.82,4167.22,Electronic Check,No,0,2,1,2025-06-30,No,6228.84,No,0,0,0
CUST-106771,Female,42,0,Single,No,26,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,22.23,565.63,Bank Transfer (Auto),No,0,3,0,2025-12-25,Yes,1211.34,No,0,0,0
CUST-106772,Male,35,0,Single,No,35,One Year,Fiber Optic,Yes,No,No,No,Yes,No,No,93.35,3130.05,Credit Card (Auto),Yes,4,3,4,2025-09-06,No,4398.21,No,0,0,0
CUST-106773,Female,57,0,Married,Yes,19,Month-to-Month,Fiber Optic,Yes,No,Yes,No,No,No,No,91.64,1766.14,Bank Transfer (Auto),Yes,0,4,3,2025-12-23,No,4933.7,Yes,0,0,0
CUST-106774,Female,67,1,Married,Yes,59,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,108.09,6192.7,Electronic Check,Yes,0,4,1,2026-06-19,No,8258.22,Yes,0,0,0
CUST-106775,Male,61,0,Married,No,34,Month-to-Month,Fiber Optic,Yes,No,No,No,No,No,No,84.89,2794.76,Electronic Check,Yes,0,4,0,2025-06-07,No,5934.15,No,0,0,0
CUST-106776,Male,18,0,Single,Yes,37,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,28.6,1052.91,Electronic Check,No,0,3,0,2025-12-24,No,1528.59,No,0,0,0
CUST-106777,Female,34,0,Married,Yes,35,One Year,DSL,No,No,Yes,No,Yes,Yes,No,75.76,2700.33,Bank Transfer (Auto),Yes,0,4,1,2026-01-23,No,3868.55,No,0,0,0
CUST-106778,Male,41,0,Single,No,4,Month-to-Month,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,112.26,438.18,Credit Card (Auto),Yes,0,2,4,2026-04-20,Yes,2049.16,Yes,0,0,0
CUST-106779,Female,47,0,Widowed,No,39,Two Year,Fiber Optic,Yes,No,No,Yes,Yes,No,No,98.44,3905.8,Credit Card (Auto),No,0,3,1,2026-01-14,Yes,5101.91,No,0,0,0
CUST-106780,Male,18,0,Single,No,10,Month-to-Month,Fiber Optic,Yes,No,No,Yes,Yes,No,No,92.93,887.61,Credit Card (Auto),No,0,4,1,2026-02-12,No,3419.8,No,0,0,0
CUST-106781,Male,18,0,Single,No,39,One Year,Fiber Optic,Yes,No,No,No,Yes,No,No,89.54,3472.62,Credit Card (Auto),Yes,0,4,1,2026-05-31,No,4554.75,No,0,0,0
CUST-106782,Female,59,0,Married,No,18,Two Year,DSL,No,No,Yes,No,No,No,Yes,70.59,1261.25,Bank Transfer (Auto),No,0,4,3,2026-03-26,Yes,3599.7,No,0,0,0
CUST-106783,Male,33,0,Single,Yes,32,One Year,DSL,Yes,No,No,No,No,Yes,No,71.03,2238.8,Electronic Check,Yes,0,5,0,2025-10-17,Yes,4366.02,No,0,0,0
CUST-106784,Female,20,0,Married,No,26,Two Year,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,100.84,2587.67,Electronic Check,Yes,1,5,1,2025-09-04,Yes,4650.93,No,0,0,0
CUST-106785,Male,25,0,Single,No,52,Two Year,Fiber Optic,Yes,No,No,No,No,No,No,81.0,4005.13,Bank Transfer (Auto),Yes,1,3,3,2025-10-17,No,6547.9,No,0,0,0
CUST-106786,Male,46,0,Married,No,33,Month-to-Month,Fiber Optic,Yes,No,Yes,Yes,No,No,No,98.9,3326.11,Electronic Check,Yes,0,4,1,2025-09-22,No,5434.07,Yes,0,0,0
CUST-106787,Female,29,0,Single,No,10,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,31.14,299.61,Bank Transfer (Auto),Yes,0,4,0,2026-01-31,No,886.41,No,0,0,0
CUST-106788,Female,44,0,Married,No,15,One Year,DSL,Yes,No,Yes,No,No,Yes,No,78.33,1183.37,Bank Transfer (Auto),Yes,2,3,2,2026-02-13,Yes,2368.17,Yes,0,0,0
CUST-106789,Female,27,0,Single,No,24,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,121.68,2956.7,Electronic Check,No,0,4,0,2025-08-13,Yes,6109.36,Yes,0,0,0
CUST-106790,Male,18,0,Single,No,47,Two Year,Fiber Optic,Yes,Yes,Yes,No,No,No,No,100.63,4791.31,Bank Transfer (Auto),No,0,4,5,2025-08-14,Yes,7404.32,No,0,0,0
CUST-106791,Male,60,0,Single,No,46,Two Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,32.38,1427.97,Mailed Check,Yes,0,3,1,2025-10-15,Yes,2154.98,No,0,0,0
CUST-106792,Female,46,0,Divorced,No,16,Month-to-Month,Fiber Optic,Yes,Yes,No,No,No,No,No,96.89,1478.32,Electronic Check,Yes,1,3,6,2025-10-20,No,3125.0,Yes,0,0,0
CUST-106793,Female,36,0,Married,Yes,5,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,28.93,140.97,Electronic Check,No,0,4,1,2026-01-15,No,856.31,Yes,0,0,0
CUST-106794,Female,33,0,Single,No,26,Month-to-Month,Fiber Optic,Yes,No,Yes,Yes,No,Yes,No,104.3,2560.68,Credit Card (Auto),Yes,0,3,3,2026-02-15,No,4403.71,Yes,0,0,0
CUST-106795,Female,61,0,Single,Yes,7,Month-to-Month,Fiber Optic,Yes,No,No,No,Yes,No,Yes,101.71,689.35,Credit Card (Auto),Yes,1,4,1,2025-09-08,No,2182.02,Yes,0,0,0
CUST-106796,Female,49,0,Single,No,25,One Year,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,22.42,535.54,Credit Card (Auto),No,0,4,0,2025-10-24,No,842.44,No,0,0,0
CUST-106797,Male,57,0,Single,No,21,One Year,DSL,Yes,No,No,No,Yes,No,No,62.01,1323.27,Credit Card (Auto),Yes,0,4,2,2025-08-17,No,1997.52,Yes,0,0,0
CUST-106798,Female,32,0,Married,Yes,15,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,25.37,387.01,Mailed Check,No,0,3,2,2025-06-10,No,882.05,No,0,0,0
CUST-106799,Male,41,0,Married,No,8,Month-to-Month,Fiber Optic,No,Yes,Yes,No,No,Yes,No,101.84,792.22,Bank Transfer (Auto),No,1,3,1,2026-04-12,No,2749.95,No,0,0,0
CUST-106800,Male,46,0,Widowed,No,26,Month-to-Month,No,Yes,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,27.51,728.71,Credit Card (Auto),Yes,0,3,2,2026-01-18,Yes,1636.66,No,0,0,0
CUST-106801,Female,33,0,Married,No,44,Two Year,DSL,Yes,No,Yes,Yes,Yes,No,Yes,89.76,3734.27,Electronic Check,Yes,1,4,2,2025-06-30,No,6279.15,No,0,0,0
CUST-106802,Male,39,0,Single,No,19,Two Year,DSL,Yes,No,Yes,No,Yes,Yes,No,85.61,1628.83,Mailed Check,Yes,0,4,0,2026-05-24,Yes,2809.38,No,0,0,0
CUST-106803,Male,32,0,Single,No,32,Month-to-Month,DSL,Yes,No,No,Yes,No,No,No,68.17,2068.74,Electronic Check,No,1,3,3,2026-03-15,No,3763.88,No,0,0,0
CUST-106804,Female,46,0,Single,No,14,Month-to-Month,DSL,Yes,Yes,No,No,Yes,Yes,Yes,86.39,1209.46,Electronic Check,No,0,2,0,2025-10-13,Yes,2830.58,No,0,0,0
CUST-106805,Female,22,0,Single,No,46,Two Year,DSL,No,Yes,No,Yes,No,No,No,70.19,3105.41,Electronic Check,No,1,3,2,2026-01-02,Yes,4009.0,No,0,0,0
CUST-106806,Female,49,0,Married,Yes,33,Month-to-Month,DSL,Yes,No,No,No,Yes,Yes,No,75.23,2351.44,Bank Transfer (Auto),Yes,2,3,4,2026-04-12,Yes,4945.77,No,0,0,0
CUST-106807,Female,45,0,Single,No,59,Two Year,DSL,Yes,Yes,Yes,Yes,No,No,Yes,91.16,5394.0,Bank Transfer (Auto),Yes,0,4,0,2025-08-15,No,6858.37,No,0,0,0
CUST-106808,Male,38,0,Single,No,64,Month-to-Month,DSL,Yes,No,No,Yes,Yes,Yes,No,77.69,5046.21,Mailed Check,Yes,1,2,1,2026-05-20,No,7216.49,Yes,0,0,0
CUST-106809,Female,47,0,Single,No,43,Month-to-Month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,99.2,4148.73,Credit Card (Auto),No,0,3,4,2026-02-23,No,5015.67,Yes,0,0,0
CUST-106810,Male,35,0,Married,No,26,One Year,Fiber Optic,No,Yes,No,No,Yes,No,No,95.53,2406.67,Electronic Check,Yes,1,3,9,2026-04-02,No,4611.72,Yes,0,0,0
